"","word","sentiment"
"12629","perfidus","negative"
"12630","fraude","anger"
"12631","fraude","fear"
"12632","fraude","negative"
"12633","fraude","sadness"
"12634","fraude","surprise"
"12635","antliam","anticipation"
"12636","perduellionis","anger"
"12637","perduellionis","disgust"
"12638","perduellionis","fear"
"12639","perduellionis","negative"
"12640","perduellionis","surprise"
"12641","thesaurus","anticipation"
"12642","thesaurus","joy"
"12643","thesaurus","positive"
"12644","thesaurus","trust"
"12645","arcarius","trust"
"12646","tractare","anger"
"12647","tractare","anticipation"
"12648","tractare","disgust"
"12649","tractare","fear"
"12650","tractare","joy"
"12651","tractare","negative"
"12652","tractare","positive"
"12653","tractare","sadness"
"12654","tractare","surprise"
"12655","tractare","trust"
"12656","Arbor","anger"
"12657","Arbor","anticipation"
"12658","Arbor","disgust"
"12659","Arbor","joy"
"12660","Arbor","positive"
"12661","Arbor","surprise"
"12662","Arbor","trust"
"12663","tremens","fear"
"12664","tremens","negative"
"12665","notus","positive"
"12666","tremor","anger"
"12667","tremor","anticipation"
"12668","tremor","fear"
"12669","tremor","negative"
"12670","tremor","sadness"
"12671","trend","positive"
"12672","trendy","positive"
"12673","trepidatio","anticipation"
"12674","trepidatio","fear"
"12675","trepidatio","negative"
"12676","trepidatio","surprise"
"12677","delictum","anger"
"12678","delictum","negative"
"12679","tribus","trust"
"12680","tribulatio","fear"
"12681","tribulatio","negative"
"12682","tribulatio","sadness"
"12683","tribunal","anticipation"
"12684","tribunal","disgust"
"12685","tribunal","fear"
"12686","tribunal","negative"
"12687","tribunal","trust"
"12688","tribunus","trust"
"12689","tributarius","anticipation"
"12690","tributarius","positive"
"12691","tributum","positive"
"12692","fraudem","negative"
"12693","fraudem","surprise"
"12694","fraudes","anger"
"12695","fraudes","disgust"
"12696","fraudes","fear"
"12697","fraudes","negative"
"12698","fraudes","sadness"
"12699","fraudes","surprise"
"12700","nugae","negative"
"12701","trig","positive"
"12702","iter","surprise"
"12703","labi","anger"
"12704","labi","negative"
"12705","labi","sadness"
"12706","triumphum","anticipation"
"12707","triumphum","joy"
"12708","triumphum","positive"
"12709","triumphans","anticipation"
"12710","triumphans","joy"
"12711","triumphans","positive"
"12712","triumphans","trust"
"12713","troglodytam","anger"
"12714","troglodytam","fear"
"12715","troglodytam","negative"
"12716","tropaeum","anticipation"
"12717","tropaeum","joy"
"12718","tropaeum","positive"
"12719","tropaeum","surprise"
"12720","tropaeum","trust"
"12721","molestum","anger"
"12722","molestum","fear"
"12723","molestum","negative"
"12724","indutiae","joy"
"12725","indutiae","positive"
"12726","indutiae","trust"
"12727","salsissimus","trust"
"12728","verum","joy"
"12729","verum","positive"
"12730","verum","trust"
"12731","tuba","surprise"
"12732","tubae","negative"
"12733","truss","trust"
"12734","confido","trust"
"12735","fideicommissarius","trust"
"12736","fidus","positive"
"12737","veritas","positive"
"12738","veritas","trust"
"12739","verax","trust"
"12740","veritas","positive"
"12741","veritas","trust"
"12742","lupiter","negative"
"12743","tumor","fear"
"12744","tumor","negative"
"12745","tumor","fear"
"12746","tumor","negative"
"12747","tumor","sadness"
"12748","tumultus","anger"
"12749","tumultus","fear"
"12750","tumultus","negative"
"12751","tumultus","surprise"
"12752","tumultuosa","anger"
"12753","tumultuosa","fear"
"12754","tumultuosa","negative"
"12755","turbulentum","anger"
"12756","turbulentum","fear"
"12757","turbulentum","negative"
"12758","turbulentos","fear"
"12759","turbulentos","negative"
"12760","tumultus","anger"
"12761","tumultus","fear"
"12762","tumultus","negative"
"12763","tumultus","sadness"
"12764","luctatio","anger"
"12765","tutela","positive"
"12766","tutela","trust"
"12767","paedagogus","positive"
"12768","geminae","positive"
"12769","scintillare","anticipation"
"12770","scintillare","joy"
"12771","scintillare","positive"
"12772","pervellam","negative"
"12773","typhon","fear"
"12774","typhon","negative"
"12775","tyrannice","anger"
"12776","tyrannice","disgust"
"12777","tyrannice","fear"
"12778","tyrannice","negative"
"12779","tyrannide","fear"
"12780","tyrannide","negative"
"12781","tyrannide","sadness"
"12782","tyrannus","anger"
"12783","tyrannus","disgust"
"12784","tyrannus","fear"
"12785","tyrannus","negative"
"12786","tyrannus","sadness"
"12787","deformitas","disgust"
"12788","deformitas","fear"
"12789","deformitas","negative"
"12790","deformitas","sadness"
"12791","deformis","disgust"
"12792","deformis","negative"
"12793","ulceris","anger"
"12794","ulceris","disgust"
"12795","ulceris","fear"
"12796","ulceris","negative"
"12797","ulceris","sadness"
"12798","ulterior","negative"
"12799","ultimate","anticipation"
"12800","ultimate","sadness"
"12801","ultimately","anticipation"
"12802","ultimately","positive"
"12803","ultimatum","anger"
"12804","ultimatum","fear"
"12805","ultimatum","negative"
"12806","arbiter","positive"
"12807","arbiter","trust"
"12808","non","negative"
"12809","non","sadness"
"12810","inconveniens","negative"
"12811","inconveniens","sadness"
"12812","inexplicabilis","anticipation"
"12813","inexplicabilis","disgust"
"12814","inexplicabilis","negative"
"12815","inexplicabilis","sadness"
"12816","inexplicabilis","trust"
"12817","incognitus","sadness"
"12818","unanimitas","positive"
"12819","unanimis","positive"
"12820","praeventus","surprise"
"12821","reprobi","negative"
"12822","demissorum","positive"
"12823","solutus","negative"
"12824","consequi non potest","anger"
"12825","consequi non potest","negative"
"12826","consequi non potest","sadness"
"12827","invenustum","disgust"
"12828","invenustum","negative"
"12829","invenustum","sadness"
"12830","alienum","negative"
"12831","inevitabilis","negative"
"12832","ignarus","negative"
"12833","intolerabilis","disgust"
"12834","intolerabilis","negative"
"12835","intolerabilis","sadness"
"12836","invictus","anticipation"
"12837","invictus","joy"
"12838","invictus","negative"
"12839","invictus","positive"
"12840","invictus","sadness"
"12841","invictus","surprise"
"12842","infidelitas","negative"
"12843","incredibilis","negative"
"12844","incorrupto","positive"
"12845","innatus","negative"
"12846","indissolubilis","positive"
"12847","effreno","anger"
"12848","effreno","anticipation"
"12849","effreno","fear"
"12850","effreno","negative"
"12851","effreno","positive"
"12852","effreno","surprise"
"12853","continens","positive"
"12854","continens","trust"
"12855","insolitum","fear"
"12856","insolitum","negative"
"12857","insolitum","surprise"
"12858","otiosus","anger"
"12859","otiosus","disgust"
"12860","otiosus","negative"
"12861","otiosus","sadness"
"12862","incertum","anger"
"12863","incertum","disgust"
"12864","incertum","fear"
"12865","incertum","negative"
"12866","incertum","surprise"
"12867","incommutabilis","negative"
"12868","immundus","disgust"
"12869","immundus","negative"
"12870","incommoditas","negative"
"12871","improbae","disgust"
"12872","improbae","negative"
"12873","Ignarus","negative"
"12874","unconstitutional","negative"
"12875","incontinens","joy"
"12876","incontinens","positive"
"12877","inextinguibilis","anger"
"12878","inextinguibilis","anticipation"
"12879","inextinguibilis","negative"
"12880","inextinguibilis","surprise"
"12881","immoderata","negative"
"12882","discoperiet","surprise"
"12883","iniudicatus","anticipation"
"12884","iniudicatus","fear"
"12885","iniudicatus","negative"
"12886","MINORIS AESTIMO","surprise"
"12887","underline","positive"
"12888","subruit","negative"
"12889","underpaid","anger"
"12890","underpaid","negative"
"12891","underpaid","sadness"
"12892","improcera","negative"
"12893","intellectus","positive"
"12894","intellectus","trust"
"12895","susceptor","sadness"
"12896","inceptio","anticipation"
"12897","underwrite","positive"
"12898","underwrite","trust"
"12899","malum","anger"
"12900","malum","disgust"
"12901","malum","fear"
"12902","malum","negative"
"12903","malum","sadness"
"12904","necopinatus","negative"
"12905","necopinatus","sadness"
"12906","clausa","anticipation"
"12907","invisus","surprise"
"12908","indivisa","positive"
"12909","undo","negative"
"12910","indubitatum","anticipation"
"12911","indubitatum","disgust"
"12912","immortali","anticipation"
"12913","immortali","joy"
"12914","immortali","positive"
"12915","immortali","sadness"
"12916","immortali","trust"
"12917","scrupulum","anticipation"
"12918","scrupulum","negative"
"12919","scrupulum","sadness"
"12920","inquietum","disgust"
"12921","inquietum","fear"
"12922","inquietum","negative"
"12923","indoctus","negative"
"12924","indoctus","sadness"
"12925","opere destitutorum","fear"
"12926","opere destitutorum","negative"
"12927","opere destitutorum","sadness"
"12928","inaequales","anger"
"12929","inaequales","disgust"
"12930","inaequales","fear"
"12931","inaequales","negative"
"12932","inaequales","sadness"
"12933","incunctanter","trust"
"12934","univoce","positive"
"12935","inaequale","negative"
"12936","inopinatum","anticipation"
"12937","inopinatum","fear"
"12938","inopinatum","joy"
"12939","inopinatum","negative"
"12940","inopinatum","positive"
"12941","inopinatum","surprise"
"12942","subito","surprise"
"12943","explicata","anticipation"
"12944","explicata","negative"
"12945","explicata","sadness"
"12946","iniquum","anger"
"12947","iniquum","disgust"
"12948","iniquum","negative"
"12949","iniquum","sadness"
"12950","iniquitas","anger"
"12951","iniquitas","negative"
"12952","iniquitas","sadness"
"12953","infidelis","disgust"
"12954","infidelis","negative"
"12955","iniquus","disgust"
"12956","iniquus","negative"
"12957","iniquus","sadness"
"12958","imperf","negative"
"12959","explicare","anticipation"
"12960","explicare","positive"
"12961","improvisus","surprise"
"12962","inexorabilis","anger"
"12963","inexorabilis","negative"
"12964","inexorabilis","sadness"
"12965","infortunatus","negative"
"12966","infortunatus","sadness"
"12967","inimica","anger"
"12968","inimica","disgust"
"12969","inimica","fear"
"12970","inimica","negative"
"12971","inimica","sadness"
"12972","inexpleta","anger"
"12973","inexpleta","anticipation"
"12974","inexpleta","negative"
"12975","inexpleta","sadness"
"12976","inexpleta","surprise"
"12977","unurnished","negative"
"12978","impii","negative"
"12979","impii","sadness"
"12980","ingratus","anger"
"12981","ingratus","disgust"
"12982","ingratus","negative"
"12983","incustodita","surprise"
"12984","infelicitas","negative"
"12985","infelicitas","sadness"
"12986","infelix","anger"
"12987","infelix","disgust"
"12988","infelix","negative"
"12989","infelix","sadness"
"12990","incuratus","disgust"
"12991","incuratus","fear"
"12992","incuratus","negative"
"12993","incuratus","sadness"
"12994","profanus","fear"
"12995","profanus","negative"
"12996","adunatio","anticipation"
"12997","adunatio","joy"
"12998","adunatio","positive"
"12999","adunatio","trust"
"13000","uniformiter","positive"
"13001","inestimabilis","negative"
"13002","inestimabilis","positive"
"13003","inestimabilis","surprise"
"13004","parva","negative"
"13005","parva","sadness"
"13006","unimpressed","negative"
"13007","incul-","negative"
"13008","putridum","positive"
"13009","incognita","negative"
"13010","profani","negative"
"13011","uninspired","negative"
"13012","uninspired","sadness"
"13013","incomprehensibilis","negative"
"13014","ignorata","surprise"
"13015","imprudentia","surprise"
"13016","nesciens","negative"
"13017","nesciens","surprise"
"13018","ignarus","negative"
"13019","ignarus","sadness"
"13020","ignarus","negative"
"13021","ignarus","sadness"
"13022","invitis","sadness"
"13023","unique","positive"
"13024","unique","surprise"
"13025","consonantes","positive"
"13026","una","positive"
"13027","unitum","positive"
"13028","unitum","trust"
"13029","unitatem","positive"
"13030","unitatem","trust"
"13031","universitates","anticipation"
"13032","universitates","positive"
"13033","iniustus","anger"
"13034","iniustus","negative"
"13035","iniusta","anger"
"13036","iniusta","disgust"
"13037","iniusta","fear"
"13038","iniusta","negative"
"13039","iniustus","negative"
"13040","inhumanus","anger"
"13041","inhumanus","disgust"
"13042","inhumanus","fear"
"13043","inhumanus","negative"
"13044","inhumanus","sadness"
"13045","ignotus","anticipation"
"13046","ignotus","fear"
"13047","ignotus","negative"
"13048","illicitus","anger"
"13049","illicitus","disgust"
"13050","illicitus","fear"
"13051","illicitus","negative"
"13052","illicitus","sadness"
"13053","inlicitae","negative"
"13054","illimitata","positive"
"13055","infelicis","anger"
"13056","infelicis","disgust"
"13057","infelicis","fear"
"13058","infelicis","negative"
"13059","infelicis","sadness"
"13060","intractabilis","disgust"
"13061","intractabilis","negative"
"13062","innaturalis","disgust"
"13063","innaturalis","fear"
"13064","innaturalis","negative"
"13065","privatus","negative"
"13066","insolutis","anger"
"13067","insolutis","negative"
"13068","insolutis","sadness"
"13069","ingratus","disgust"
"13070","ingratus","negative"
"13071","ingratus","sadness"
"13072","invidiosus","disgust"
"13073","invidiosus","negative"
"13074","invidiosus","sadness"
"13075","inauditum","surprise"
"13076","inaestimabile","negative"
"13077","inaestimabile","surprise"
"13078","imparatus","negative"
"13079","inutilis","positive"
"13080","sterilis","negative"
"13081","inutilis","negative"
"13082","indefensus","negative"
"13083","ineditis","anticipation"
